2025-02-20 01:47:41.023573,XAUUSD,BUY,price:2926.372,sl:2925.372,tp:2928.372,lot_size:0.05
2025-02-20 01:47:46.467756,XAUUSD,BUY,price:2926.364,sl:2925.364,tp:2928.364,lot_size:0.05
2025-02-20 01:47:51.820223,XAUUSD,BUY,price:2926.133,sl:2925.133,tp:2928.133,lot_size:0.05
2025-02-20 01:47:57.327624,XAUUSD,BUY,price:2926.196,sl:2925.196,tp:2928.196,lot_size:0.05
2025-02-20 01:48:02.743542,XAUUSD,BUY,price:2926.064,sl:2925.064,tp:2928.064,lot_size:0.05
2025-02-20 01:48:13.406977,XAUUSD,BUY,price:2926.53,sl:2925.53,tp:2928.53,lot_size:0.05
2025-02-20 02:14:59.393469,XAUUSD,BUY,price:2927.075,sl:2926.075,tp:2929.075,lot_size:0.05
2025-02-20 02:15:04.851462,XAUUSD,BUY,price:2927.37,sl:2926.37,tp:2929.37,lot_size:0.05
2025-02-20 02:15:10.247142,XAUUSD,BUY,price:2927.297,sl:2926.297,tp:2929.297,lot_size:0.05
2025-02-20 02:15:15.622411,XAUUSD,BUY,price:2927.223,sl:2926.223,tp:2929.223,lot_size:0.05
2025-02-20 02:15:21.027832,XAUUSD,BUY,price:2927.154,sl:2926.154,tp:2929.154,lot_size:0.05
2025-02-20 02:15:26.378367,XAUUSD,BUY,price:2927.408,sl:2926.408,tp:2929.408,lot_size:0.05
2025-02-20 02:15:31.778953,XAUUSD,BUY,price:2927.217,sl:2926.217,tp:2929.217,lot_size:0.05
2025-02-20 02:15:37.122298,XAUUSD,BUY,price:2927.19,sl:2926.19,tp:2929.19,lot_size:0.05
2025-02-20 02:15:42.516794,XAUUSD,BUY,price:2927.184,sl:2926.184,tp:2929.184,lot_size:0.05
2025-02-20 02:15:53.215865,XAUUSD,BUY,price:2927.136,sl:2926.136,tp:2929.136,lot_size:0.05
2025-02-20 02:15:58.585880,XAUUSD,BUY,price:2927.615,sl:2926.615,tp:2929.615,lot_size:0.05
2025-02-20 02:16:04.045499,XAUUSD,BUY,price:2927.689,sl:2926.689,tp:2929.689,lot_size:0.05
2025-02-20 02:16:09.415849,XAUUSD,BUY,price:2927.685,sl:2926.685,tp:2929.685,lot_size:0.05
2025-02-20 02:16:14.788910,XAUUSD,BUY,price:2928.097,sl:2927.097,tp:2930.097,lot_size:0.05
2025-02-20 02:16:20.160407,XAUUSD,BUY,price:2928.475,sl:2927.475,tp:2930.475,lot_size:0.05
2025-02-20 02:16:25.521288,XAUUSD,BUY,price:2928.366,sl:2927.366,tp:2930.366,lot_size:0.05
2025-02-20 02:16:30.893036,XAUUSD,BUY,price:2928.101,sl:2927.101,tp:2930.101,lot_size:0.05
2025-02-20 02:16:36.245585,XAUUSD,BUY,price:2928.162,sl:2927.162,tp:2930.162,lot_size:0.05
2025-02-20 02:16:41.593195,XAUUSD,BUY,price:2928.528,sl:2927.528,tp:2930.528,lot_size:0.05
2025-02-20 02:16:47.035312,XAUUSD,BUY,price:2928.526,sl:2927.526,tp:2930.526,lot_size:0.05
2025-02-20 02:16:52.429825,XAUUSD,BUY,price:2928.642,sl:2927.642,tp:2930.642,lot_size:0.05
2025-02-20 02:16:57.806123,XAUUSD,BUY,price:2928.494,sl:2927.494,tp:2930.494,lot_size:0.05
2025-02-20 02:17:03.276687,XAUUSD,BUY,price:2929.024,sl:2928.024,tp:2931.024,lot_size:0.05
2025-02-20 02:17:08.660035,XAUUSD,BUY,price:2928.621,sl:2927.621,tp:2930.621,lot_size:0.05
2025-02-20 02:17:14.025469,XAUUSD,BUY,price:2928.88,sl:2927.88,tp:2930.88,lot_size:0.05
2025-02-20 02:17:19.419387,XAUUSD,BUY,price:2928.986,sl:2927.986,tp:2930.986,lot_size:0.05
2025-02-20 02:17:24.794315,XAUUSD,BUY,price:2928.777,sl:2927.777,tp:2930.777,lot_size:0.05
2025-02-20 02:17:30.162006,XAUUSD,BUY,price:2928.88,sl:2927.88,tp:2930.88,lot_size:0.05
2025-02-20 02:17:35.513616,XAUUSD,BUY,price:2928.875,sl:2927.875,tp:2930.875,lot_size:0.05
