2025-02-24 02:04:05.227548,BTCUSD,BUY,price:95876.66,sl:95817.98892857143,tp:95953.40214285714,lot_size:0.01
2025-02-24 02:04:06.628318,BTCUSD,BUY,price:95878.97,sl:95820.29892857143,tp:95955.71214285714,lot_size:0.01
2025-02-24 02:04:08.034480,BTCUSD,BUY,price:95866.76,sl:95808.02071428571,tp:95943.65857142856,lot_size:0.01
2025-02-24 02:04:09.481921,BTCUSD,BUY,price:95875.01,sl:95816.27071428571,tp:95951.90857142856,lot_size:0.01
2025-02-24 02:04:10.910568,BTCUSD,BUY,price:95874.83,sl:95816.08071428571,tp:95951.72857142857,lot_size:0.01
2025-02-24 02:04:12.322637,BTCUSD,BUY,price:95875.25,sl:95816.5007142857,tp:95952.14857142857,lot_size:0.01
2025-02-24 02:04:13.723378,BTCUSD,BUY,price:95875.85,sl:95817.10071428571,tp:95952.74857142857,lot_size:0.01
2025-02-24 02:04:15.181569,BTCUSD,BUY,price:95873.64,sl:95814.8907142857,tp:95950.53857142857,lot_size:0.01
2025-02-24 02:04:16.632118,BTCUSD,BUY,price:95870.5,sl:95811.7507142857,tp:95947.39857142857,lot_size:0.01
2025-02-24 02:04:18.074978,BTCUSD,BUY,price:95873.2,sl:95814.46071428571,tp:95950.09857142856,lot_size:0.01
2025-02-24 02:04:19.506526,BTCUSD,BUY,price:95873.44,sl:95814.7007142857,tp:95950.33857142857,lot_size:0.01
2025-02-24 02:04:20.901938,BTCUSD,BUY,price:95866.36,sl:95807.6107142857,tp:95943.25857142857,lot_size:0.01
2025-02-24 02:04:22.303624,BTCUSD,BUY,price:95879.38,sl:95820.6407142857,tp:95956.27857142857,lot_size:0.01
